,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
16201,21173,18,1,1,1,32,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,0
16202,21174,3,1,2,3,33,2,2,2,2,2,2,8594,8601,8958,8975,5327,5139,1619,1336,1438,244,1957,0,0
16203,21175,21,1,2,1,35,1,1,1,1,1,1,8431,3405,3232,6843,3091,1277,4313,4139,5670,3858,1231,2912,0
16204,21176,12,1,3,1,34,3,0,1,4,2,2,180,217,3540,3395,3447,3523,0,4508,0,128,141,4989,0
16205,21178,3,1,2,1,28,3,4,1,1,1,3,4751,4473,5925,3182,3721,1502,0,5772,4156,1582,0,3628,0
16206,21179,5,1,3,1,32,3,4,2,2,2,2,12799,12405,9026,5998,6220,6406,0,4078,1769,933,929,913,0
16207,21180,2,1,3,1,30,3,1,1,1,0,0,273,831,525,276,138,98,535,226,0,0,0,0,0
16208,21181,12,1,2,1,36,0,0,0,0,0,0,273,732,552,317,335,362,446,252,0,0,0,0,0
16209,21183,5,1,2,1,37,2,2,2,2,2,2,12525,10882,6948,6840,6451,6526,1143,1319,1328,651,929,913,0
16210,21184,2,1,2,1,28,3,4,2,2,2,2,7123,6286,6669,7039,7341,7265,0,1592,1236,933,0,0,0
16211,21185,31,1,3,1,32,0,0,0,0,0,0,998,1841,310,1071,3657,468,2144,0,1040,4302,165,2547,0
16212,21186,12,1,2,1,19,2,2,2,2,2,2,17617,17401,17310,17190,16810,16534,4041,4189,4208,3441,3394,3385,0
16213,21187,24,1,3,2,28,1,2,2,2,3,2,1090,2540,3491,4452,4349,5383,2402,2375,2511,0,2983,2417,0
16214,21188,24,1,1,1,34,1,2,2,0,0,1,15345,15382,316,317,335,7856,3027,0,0,0,5282,0,0
16215,21189,20,1,2,1,35,0,0,0,0,0,0,1614,302,1402,2735,1108,826,0,1367,3588,1272,617,1882,0
16216,21191,13,1,3,1,28,2,2,2,2,2,2,17027,16802,15676,12183,12305,12335,4041,3328,1941,1783,1755,1760,0
16217,21192,8,1,3,1,29,2,2,2,1,1,1,13166,13314,13045,800,29,13156,3604,4495,3593,1496,5721,4948,0
16218,21193,15,1,2,1,30,2,2,2,2,2,2,14671,14685,14776,15027,14891,14782,1665,1958,3006,1952,2095,2104,0
16219,21194,21,1,1,1,32,2,2,2,2,2,2,19254,19095,18600,18437,18129,17883,5366,4652,4333,4316,4295,4406,0
16220,21195,3,1,2,3,33,3,0,0,0,1,2,273,302,316,317,7711,7742,0,0,0,5304,725,2970,0
16221,21196,24,1,2,1,29,0,0,0,0,0,0,693,1021,3446,5034,851,1644,740,4377,5278,1039,1764,987,0
16222,21198,20,1,3,1,46,2,2,2,2,2,2,19401,19122,18538,18190,17665,17400,5147,5824,5487,5072,5020,4552,0
16223,21199,7,1,2,2,34,2,2,2,2,2,2,13406,12953,13063,11562,11620,11571,1544,1800,1773,1413,1441,1438,0
16224,21200,14,1,3,2,32,2,2,2,2,2,2,14410,14305,14045,13356,13128,12932,2468,2389,2249,1788,2065,2191,0
16225,21201,32,1,3,2,33,1,1,2,2,2,2,13128,19049,19789,19351,18853,18504,6770,6725,5829,4626,4591,0,0
16226,21202,5,1,3,1,32,2,2,2,2,2,0,11556,11729,11958,10919,6904,6806,1787,1947,857,5233,542,445,0
16227,21204,17,1,2,2,30,2,1,1,1,1,1,1307,1223,1221,1196,1230,2263,1065,1052,1256,1311,2711,1292,0
16228,21207,21,1,1,2,29,1,1,0,1,1,1,1275,302,316,822,1532,362,0,0,694,1751,0,1203,0
16229,21208,5,1,3,1,30,2,2,2,2,2,2,11388,9106,9383,9585,9581,9611,1143,1137,1330,1030,961,3192,0
16230,21209,3,1,2,2,30,2,2,4,4,3,3,7883,8291,8194,9216,9060,9738,2560,1,3019,0,2426,0,0
16231,21210,13,1,2,1,30,2,2,2,2,2,2,17667,17599,17569,16021,15572,15425,4179,3985,3593,3011,2737,2970,0
16232,21212,24,1,1,1,30,0,0,0,1,1,1,2621,658,2397,3275,3329,3638,381,3003,4247,4090,4226,3065,0
16233,21213,24,1,3,1,29,2,2,2,2,2,2,20099,19744,19531,18976,18246,17967,4716,4652,4333,3841,3783,4053,0
16234,21214,27,1,2,1,30,1,1,1,2,1,1,3842,4593,4716,3087,823,2455,5277,5371,4040,697,2986,3385,0
16235,21215,17,1,3,2,32,2,2,2,2,2,2,18866,18612,18410,18198,14748,14493,3966,4189,3593,2459,2425,2104,0
16236,21216,8,1,3,1,29,4,5,4,4,3,2,1891,1800,1695,2491,2388,2184,0,0,1770,4,1001,5247,0
16237,21217,28,1,3,1,32,2,2,2,4,2,2,2841,2607,3535,3399,4022,4330,848,2375,0,1783,929,1760,0
16238,21218,11,1,1,1,31,1,1,0,1,1,0,1455,302,316,1484,252,275,0,0,1718,0,0,0,0
16239,21219,25,1,1,1,33,1,1,1,1,2,1,510,1024,561,1938,574,2068,744,262,2422,0,2399,0,0
16240,21221,28,1,2,1,36,1,1,1,1,2,1,3861,4286,5024,5143,2106,4221,5049,5459,5312,0,4508,1841,0
16241,21222,26,1,3,1,44,2,2,2,2,2,2,19919,19143,18703,18532,18198,17934,4779,4189,4208,4117,4067,4171,0
16242,21224,14,1,3,1,35,2,2,2,2,2,2,18296,17964,17891,17298,16438,16216,3617,3976,3551,3067,3090,2973,0
16243,21225,18,1,1,1,34,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,0
16244,21226,19,1,2,1,31,0,0,1,1,1,1,353,1297,3141,2685,2776,362,1190,4037,3520,3478,0,0,0
16245,21227,29,1,1,1,31,2,2,2,4,3,3,15716,14340,15548,15187,14421,13630,5486,5964,0,3679,0,4552,0
16246,21228,23,1,1,2,32,0,0,0,0,0,0,273,803,316,317,718,2758,512,0,0,549,3353,0,0
16247,21229,22,1,2,1,33,1,1,1,1,1,1,421,2734,1715,1944,4964,3572,3493,1919,2442,4853,4183,4851,0
16248,21230,3,1,2,1,39,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,0
16249,21231,30,1,2,2,36,1,1,1,4,1,2,1987,552,1196,552,1092,612,281,1013,0,1093,0,0,0
16250,21232,26,1,3,1,36,1,4,1,4,1,1,1011,354,1359,591,393,10615,0,1289,0,446,5513,0,0
16251,21234,36,1,1,1,36,0,0,0,0,0,0,3854,1824,11405,14192,3548,5800,2088,6428,6283,4221,5048,5856,0
16252,21235,7,0,2,1,19,2,2,2,2,2,2,9483,8637,8040,6992,4744,4701,1318,1258,1297,481,483,512,0
16253,21236,20,0,2,2,9,2,2,2,2,2,2,19316,19065,18595,18301,17874,17625,4508,4374,4357,3848,4069,3942,0
16254,21238,3,0,2,2,28,3,4,4,2,2,1,8257,8596,7917,8522,9769,8258,2402,0,2511,3441,5332,5263,0
16255,21239,8,0,1,2,4,2,2,2,2,2,2,14305,14287,13109,13269,13287,13221,2039,2375,1769,1783,1755,2417,0
16256,21240,15,0,1,2,5,1,2,2,2,2,2,9409,9596,9553,10047,10263,10387,1619,1592,1769,1122,2425,1760,0
16257,21241,30,0,1,2,9,1,1,4,2,2,1,322,1643,823,1900,1924,5524,2564,0,1769,0,5020,1799,0
16258,21243,2,0,1,2,6,3,4,4,4,2,2,6070,5764,6521,10173,4884,3843,0,2463,0,1783,929,1760,0
16259,21245,18,0,2,1,7,2,2,2,2,3,2,18525,18340,18334,18302,17923,17684,4041,4652,5375,3074,3860,4886,0
16260,21246,23,0,2,2,8,1,1,2,2,2,2,623,3001,3743,3206,3095,3262,3831,3025,2511,2459,1755,3385,0
16261,21247,16,0,2,1,7,3,0,0,0,0,1,273,302,316,317,335,1255,0,0,0,0,1201,1142,0
16262,21248,20,0,2,2,4,3,4,2,2,2,2,17671,16884,13897,5636,6136,6594,6,3541,1769,1783,1755,5145,0
16263,21249,30,0,2,2,6,2,2,1,1,2,1,1377,293,1525,6503,10892,1067,2257,1576,5630,5587,931,0,0
16264,21250,23,0,2,2,9,1,2,1,2,2,2,4364,3776,19002,18756,18274,17953,3088,6718,4953,4316,4295,4264,0
16265,21251,8,0,1,2,6,2,2,2,2,2,1,14855,14933,14764,11714,6111,1515,4434,2375,1236,295,1575,0,0
16266,21253,8,0,1,2,4,2,2,2,2,2,2,10385,10529,10789,8481,4467,362,1714,1592,857,651,0,0,0
16267,21254,16,0,1,2,8,3,1,1,0,0,0,273,3281,316,317,335,362,4176,0,0,0,0,0,0
16268,21255,20,0,1,2,9,0,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,0
16269,21256,6,0,2,2,4,2,2,2,2,2,2,6053,6065,6225,6513,7542,7772,914,1129,1136,2459,1755,344,0
16270,21257,22,0,1,2,7,1,1,1,1,1,1,361,1391,920,12244,1754,2222,1345,603,6172,2076,3491,4817,0
16271,21258,12,0,1,2,6,2,2,2,2,2,2,7762,7494,7724,8022,7750,6976,1336,1319,1328,651,929,913,0
16272,21259,5,0,2,2,2,1,1,4,2,2,2,11480,11972,11366,11889,11873,11867,4041,0,1769,1783,2425,2775,0
16273,21261,26,0,3,2,14,2,2,2,2,2,2,9859,10983,11349,12008,13106,13405,5147,5058,5056,4634,4591,4552,0
16274,21262,8,0,2,1,6,2,2,2,2,3,2,13517,13585,13748,14396,8775,8441,2402,2375,4825,0,0,0,0
16275,21263,5,0,1,2,9,2,2,2,1,1,0,12588,12759,316,2327,335,362,1963,0,3013,0,0,4494,0
16276,21264,2,0,2,2,6,1,1,0,0,0,0,1049,302,316,317,335,362,0,0,0,0,0,0,0
16277,21265,5,0,2,1,8,2,2,2,2,2,2,11848,11794,11757,12317,9857,9946,1555,1597,2083,1001,1177,957,0
16278,21266,2,0,3,2,2,3,4,1,1,2,2,7344,6983,681,7129,6869,7031,0,376,5771,933,778,642,0
16279,21267,15,0,1,2,9,2,2,2,2,2,2,15665,15329,15124,14749,14343,13375,2317,2443,2233,1174,1250,1554,0
16280,21268,27,0,3,2,15,2,2,2,2,2,2,20307,19950,19639,19270,18805,18455,5366,5300,5247,4778,4644,4648,0
16281,21270,15,0,2,2,1,1,2,2,2,2,2,15545,15391,14944,11921,10843,10702,2551,1932,1405,1179,1438,537,0
16282,21271,5,0,2,1,5,2,2,2,2,2,2,10481,8994,7938,7887,6639,6837,2402,1068,1014,1921,807,445,0
16283,21274,5,0,2,2,1,1,1,0,0,0,0,1779,302,316,317,335,362,0,0,0,0,0,0,0
16284,21275,17,0,1,2,4,2,2,2,2,2,2,17201,16716,15897,15814,15185,14975,3823,3290,2506,2459,2565,2555,0
16285,21276,5,0,2,2,8,2,2,2,2,2,2,12794,12619,12740,12722,10394,7787,1526,1861,1328,1378,832,818,0
16286,21277,2,0,3,2,1,2,2,2,2,2,3,6839,6943,7018,7056,7172,5096,934,1093,1349,1089,0,913,0
16287,21279,2,0,2,2,0,2,2,2,1,2,2,8085,7344,6220,1688,1165,362,1432,876,2046,0,0,0,0
16288,21280,2,0,2,2,0,2,2,2,2,2,2,6974,6780,7131,6761,4179,362,1254,1367,857,933,0,0,0
16289,21282,9,0,2,2,4,2,2,2,2,2,2,15322,14231,14154,14285,12248,12123,2402,2375,2511,2459,1755,1760,0
16290,21283,8,0,2,1,5,1,5,4,1,3,3,575,508,403,616,517,435,0,0,412,0,0,0,0
16291,21285,6,0,1,2,2,2,2,2,2,2,2,9671,12627,12982,7239,6190,6750,6065,3541,1769,933,1755,913,0
16292,21286,5,0,2,2,1,2,2,2,2,2,3,12418,12523,12499,12813,9901,9228,1419,1592,1328,1933,0,1006,0
16293,21287,2,0,1,2,1,2,2,4,2,2,2,6718,7417,6354,6717,7005,7280,2635,0,1328,933,929,913,0
16294,21288,2,0,3,2,2,2,2,2,2,2,2,7317,7373,6955,7539,7604,7536,947,965,1153,653,660,913,0
16295,21289,5,0,2,2,3,1,1,2,2,2,2,302,3368,3443,1380,935,6905,4563,1090,857,18,5173,913,0
16296,21290,8,0,1,2,3,2,2,2,2,2,2,12692,9208,15090,15099,12760,12510,3314,6468,2543,1643,1627,1564,0
16297,21291,5,0,1,2,1,2,2,2,2,2,2,10490,10017,9870,3122,6338,4043,3088,1129,1328,2144,450,353,0
16298,21293,2,0,2,2,1,4,5,4,4,3,2,6064,6000,6218,6197,6217,6252,605,1225,160,553,641,1843,0
16299,21295,5,0,3,2,2,2,2,0,0,0,0,2632,302,316,317,335,362,0,0,0,0,0,0,0
16300,21296,5,0,2,2,2,2,2,2,2,0,0,10129,9405,5102,317,335,362,1626,3541,0,0,0,0,0
16301,21297,2,0,2,2,2,3,4,2,2,2,2,6407,5617,4464,4148,3356,3088,40,3541,1049,456,450,913,0
16302,21298,5,0,2,2,4,2,2,2,4,2,2,6703,6822,7163,7180,7249,7571,1045,1773,694,933,1755,913,0
16303,21299,11,0,2,2,5,3,4,4,5,3,3,15609,15664,16012,15839,15448,15482,3715,4873,0,0,4091,2690,0
16304,21300,2,0,6,2,0,2,2,2,2,2,0,5424,2614,2109,1988,335,362,693,771,1769,0,0,0,0
16305,21301,2,0,2,2,1,2,2,2,2,2,2,6306,6342,6638,11022,7500,3364,926,1041,1030,933,450,445,0
16306,21302,5,0,3,2,2,2,2,2,2,2,2,4377,4543,4747,5037,5166,5202,817,826,1051,549,413,411,0
16307,21303,18,0,2,2,2,2,2,2,2,2,2,16388,16393,16432,16523,16295,16338,3350,2856,3737,3441,4731,4552,0
16308,21304,2,0,2,2,1,2,2,4,4,3,3,6980,5075,2963,3171,3459,3392,2772,645,857,933,0,913,0
16309,21305,2,0,2,2,0,2,2,2,2,2,2,7836,5997,5149,3823,3546,3907,1336,813,3117,135,929,0,0
16310,21306,2,0,2,2,0,2,2,2,2,1,1,7394,7036,2148,142,845,1705,726,645,0,1432,1868,2826,0
16311,21308,5,0,2,2,1,2,2,2,2,2,2,10499,12908,12679,13091,12180,10234,6052,5775,4737,951,4515,4585,0
16312,21309,5,0,3,2,5,4,2,2,2,2,2,9708,9771,9001,5455,5604,5799,1336,1592,1328,1030,1370,1760,0
16313,21310,15,0,4,3,6,1,1,2,2,0,0,2266,1058,3436,317,335,362,800,3985,0,0,0,0,0
16314,21313,15,0,1,1,11,2,2,0,1,1,0,5869,302,316,1335,335,362,0,0,1482,0,0,0,0
16315,21314,10,0,2,2,5,2,1,1,1,3,1,11226,1660,1514,2029,893,12152,1810,1550,2593,0,5623,0,0
16316,21315,2,0,2,2,3,2,2,2,2,2,2,6082,6229,10243,5660,6278,5504,960,1696,3117,3841,2983,144,0
16317,21316,2,0,2,2,3,2,2,4,5,3,3,5634,6209,6663,6545,6609,6439,2560,1773,0,744,0,1276,0
16318,21317,2,0,3,2,3,2,2,2,2,2,2,2388,3059,3363,5496,5486,6235,1619,897,4468,249,2425,0,0
16319,21318,2,0,2,2,1,2,2,1,2,2,2,7572,7140,7285,7437,7370,7118,660,6021,1769,744,417,913,0
16320,21319,10,0,3,2,4,2,2,2,2,2,2,14971,14366,13104,13276,10811,10107,2327,1676,1339,1052,981,922,0
16321,21320,19,0,2,2,8,2,2,2,2,2,2,19361,18625,18356,17983,16578,15659,3982,4138,3837,3036,2896,2452,0
16322,21321,5,0,2,2,1,2,2,2,2,2,1,11934,11311,9082,7269,1548,3592,1189,1148,892,266,5245,913,0
16323,21323,7,0,2,1,5,3,4,2,2,2,2,4177,4296,4234,4264,3542,3692,753,817,1098,269,355,214,0
16324,21324,5,0,2,2,3,2,2,2,1,2,2,12933,12719,2405,13049,10339,9550,1681,696,6219,942,866,655,0
16325,21327,2,0,2,2,3,2,2,2,2,2,2,4855,5027,5213,5530,5588,5632,1145,1159,1425,621,621,623,0
16326,21328,5,0,2,2,3,1,2,2,2,3,2,12189,11924,14650,10765,9757,9583,1530,2866,3793,6,932,1316,0
16327,21329,2,0,1,2,2,2,2,2,2,2,2,4692,6873,6918,6637,6428,6275,5147,935,1144,562,641,1615,0
16328,21330,5,0,2,2,2,3,0,0,1,1,0,273,302,316,949,335,362,0,0,857,0,0,0,0
16329,21331,5,0,2,2,3,3,4,2,2,1,1,3198,2200,1626,317,1611,81,0,645,0,1861,0,0,0
16330,21332,2,0,1,2,3,3,1,1,0,1,1,413,657,480,507,682,465,379,184,276,498,162,205,0
16331,21333,2,0,2,2,4,3,4,1,1,2,2,5298,783,461,7425,7620,7550,0,645,5728,933,661,1606,0
16332,21335,7,0,1,2,4,2,1,2,2,2,2,8110,4168,4909,5205,4069,8797,4957,4353,3593,3040,3394,0,0
16333,21337,2,0,2,1,3,3,6,5,4,3,3,6639,6627,6353,6258,6508,6679,660,0,0,1278,929,588,0
16334,21338,2,0,2,2,2,2,2,2,2,2,2,7483,6284,6557,7155,7574,7352,927,1038,1423,1306,950,0,0
16335,21340,22,0,1,2,5,2,2,2,2,2,2,11275,17607,16173,14606,13966,13224,6701,5902,6095,4156,4828,5285,0
16336,21342,14,0,1,2,5,2,2,0,0,1,1,6571,2769,3204,2535,596,362,3548,4113,3347,384,0,209,0
16337,21343,5,0,1,2,6,2,2,4,2,2,3,12025,11256,15407,11531,11832,11758,3095,0,1522,2705,1529,0,0
16338,21344,5,0,2,2,4,2,2,2,2,2,2,11732,12006,12308,12588,12463,12286,2039,1773,1516,933,0,0,0
16339,21345,0,0,2,2,5,3,1,2,2,2,2,3678,4011,4243,4103,4235,4272,5396,791,1002,456,303,341,0
16340,21346,5,0,1,2,4,2,2,2,2,2,2,6797,7083,7416,7836,7981,8138,1526,1267,1236,837,1755,0,0
16341,21347,5,0,2,2,5,2,2,2,2,2,2,8355,8571,8981,9000,9239,9417,1619,1592,1769,1378,1370,913,0
16342,21348,2,0,1,2,4,2,2,2,2,2,2,8689,4578,4343,3988,4199,3375,848,1592,1769,933,929,913,0
16343,21349,20,0,1,2,5,0,0,0,0,0,0,269,914,3344,3076,2820,2144,612,4268,4050,3545,2523,1968,0
16344,21350,4,0,1,2,5,2,2,2,2,2,2,7728,7037,6922,5964,6487,4795,3601,3541,1386,4117,447,1760,0
16345,21351,3,0,2,2,2,2,2,4,4,2,2,5714,9818,6234,2691,2699,362,2558,1592,0,0,0,0,0
16346,21353,5,0,2,2,2,2,2,2,1,2,2,12804,12559,12455,12401,6917,7027,3201,6402,6208,651,659,637,0
16347,21354,2,0,3,2,3,1,4,1,1,1,1,612,320,636,594,1364,1140,0,618,386,1555,1040,0,0
16348,21355,13,0,2,2,4,2,2,2,2,2,3,14744,14798,14858,14834,14966,14838,2635,2243,2511,3841,2425,0,0
16349,21356,16,0,2,2,4,2,2,2,2,2,2,2543,2649,2701,2917,2622,2683,714,911,857,80,85,913,0
16350,21357,11,0,2,2,4,2,1,2,2,1,1,13093,15774,16359,16268,10096,8363,6683,6258,6113,5531,5343,5494,0
16351,21359,5,0,2,2,4,2,2,6,5,3,3,9239,12941,12869,12889,12883,12606,6202,0,0,1643,92,2039,0
16352,21360,24,0,2,2,5,2,2,2,2,2,2,8969,9060,8910,18672,17982,17314,5162,1670,6434,3489,3255,3446,0
16353,21361,2,0,2,2,6,2,2,2,2,0,0,1544,2007,2161,317,335,362,740,645,0,0,0,0,0
16354,21362,6,0,2,2,5,2,2,2,2,2,2,13595,13468,13524,13615,10014,9709,1726,2025,2511,2144,1370,1006,0
16355,21363,5,0,3,2,4,2,2,2,2,3,3,11893,11536,11855,12635,12502,11709,1714,1773,2849,1783,0,3475,0
16356,21364,5,0,2,2,3,2,2,2,2,2,2,11629,11808,12213,11439,6234,6246,1759,1906,1087,668,528,529,0
16357,21365,2,0,2,2,4,1,1,1,1,1,2,510,552,561,552,574,901,281,262,331,357,347,0,0
16358,21366,3,0,2,2,4,2,2,2,2,2,2,9468,9488,9591,10044,9665,9728,1555,2975,1516,1122,1100,2104,0
16359,21367,8,0,2,1,4,3,4,4,2,2,2,15406,15413,15265,15226,13838,12458,2965,6,2935,2235,1755,1632,0
16360,21368,2,0,2,1,4,2,2,2,2,2,2,5727,5864,6381,6395,6339,6375,1195,2151,1255,559,450,913,0
16361,21369,0,0,2,2,5,2,2,2,2,2,2,4291,4460,4363,6459,6193,4131,947,1773,1144,289,1629,913,0
16362,21370,2,0,5,2,5,2,2,2,2,2,0,7517,7339,7048,11260,335,362,2452,1097,952,933,0,0,0
16363,21372,5,0,2,2,2,4,4,2,2,2,2,12798,12382,12133,11777,7897,7498,8,1948,1982,1787,645,644,0
16364,21374,2,0,5,2,6,7,6,5,4,3,3,7733,7528,7399,7374,7598,7374,0,0,0,837,0,0,0
16365,21375,5,0,3,2,6,2,2,0,0,1,1,9808,232,316,317,364,415,0,62,0,63,172,80,0
16366,21376,11,0,2,2,6,2,2,2,2,2,2,16728,16608,16611,16624,16277,16121,3843,3985,4029,3011,3394,2970,0
16367,21377,3,0,3,2,2,2,2,0,1,2,2,2671,537,554,682,3605,7562,309,271,518,4223,5022,3681,0
16368,21378,23,0,2,2,6,2,2,2,2,2,2,10053,7988,8832,3842,4390,4419,1448,3620,1138,1783,476,2417,0
16369,21379,2,0,3,3,2,2,2,2,2,2,2,6890,7244,7333,7177,7446,5092,1619,5964,1437,1049,643,913,0
16370,21380,3,0,1,2,3,2,2,2,4,2,2,3283,2786,3183,2144,2572,994,1085,1826,0,1378,379,814,0
16371,21381,9,0,2,2,4,2,2,2,2,2,2,16069,15809,15879,13031,12041,11994,2738,2957,1742,1517,1544,1909,0
16372,21385,5,0,2,2,3,2,2,2,2,2,2,5228,5319,5514,5863,5973,6124,947,935,1144,553,929,542,0
16373,21386,8,0,2,2,4,1,1,1,1,1,1,526,569,582,569,593,631,299,282,355,380,370,369,0
16374,21387,12,0,1,2,7,1,1,1,1,1,1,397,3410,893,317,2573,2610,4319,576,0,3228,3189,3170,0
16375,21388,5,0,2,2,4,1,1,1,1,2,2,3212,243,4808,412,3516,3282,0,5359,151,4177,1755,4053,0
16376,21389,20,0,1,2,5,2,2,2,2,2,2,12512,12712,12908,13070,13040,7965,1460,1805,1282,1002,398,4466,0
16377,21390,15,0,2,2,4,2,2,2,2,2,2,18270,18173,18130,17998,15750,15644,4041,3985,3701,3441,2985,2792,0
16378,21391,6,0,1,2,4,2,2,4,4,3,2,13314,13676,12928,9624,8874,8856,4012,17,2598,0,1030,1038,0
16379,21392,8,0,2,2,4,5,4,2,2,1,1,15327,15041,15223,15367,520,397,0,2710,2991,288,75,280,0
16380,21393,32,0,1,2,4,2,2,2,2,2,2,18450,18288,18611,18467,18048,17785,4149,6151,4974,3998,4071,4269,0
16381,21396,11,0,2,2,5,2,1,1,4,2,2,13753,408,2123,2049,2270,2242,136,2595,0,517,254,169,0
16382,21397,19,0,2,2,5,2,2,2,4,3,3,11477,12869,11302,11393,12781,10753,4957,4652,0,4873,2425,0,0
16383,21398,13,0,2,2,4,2,2,2,4,3,3,17244,17046,17180,16553,12610,11912,3913,5473,0,4117,0,1760,0
16384,21400,26,0,1,2,5,2,2,2,2,2,2,20152,19310,18960,18541,18210,17948,4471,4381,4208,4117,4068,4552,0
16385,21401,8,0,1,2,5,1,1,1,1,1,1,3774,936,1027,392,3260,1526,630,737,127,4031,1597,0,0
16386,21403,10,0,1,2,5,2,2,2,2,2,2,16073,16054,16147,15821,15658,15565,2772,3210,3350,3011,3290,3385,0
16387,21405,21,0,2,2,6,3,1,4,2,2,0,273,720,454,993,312,341,437,0,857,0,0,0,0
16388,21406,16,0,2,2,7,2,2,2,2,2,1,15669,13509,10684,7100,5898,4810,2113,1592,1429,1783,4753,1766,0
16389,21407,35,0,1,2,5,2,2,2,2,2,2,20098,19594,19229,18816,18398,18052,4716,5058,4953,4336,4295,4348,0
16390,21410,6,0,1,2,5,1,1,2,2,2,2,1458,9788,9899,9221,8741,8365,6360,1704,2519,939,970,914,0
16391,21412,5,0,1,2,6,2,2,2,4,3,2,10139,10256,10593,11265,11161,11139,1240,1804,2551,0,1529,1760,0
16392,21413,24,0,1,2,5,1,1,0,1,1,1,2901,1081,2225,4833,1440,465,837,2747,5224,1630,162,0,0
16393,21414,2,0,2,2,2,2,2,2,2,2,2,4484,4727,4851,5209,5281,5332,1124,836,1340,651,542,2235,0
16394,21415,5,0,2,2,4,2,2,2,2,2,2,9379,9557,9814,9785,7746,7412,1179,1196,1160,1536,663,747,0
16395,21416,13,0,2,2,4,2,2,2,2,2,2,10601,10693,10708,2967,1527,716,1399,1150,2593,0,10,0,0
16396,21417,5,0,2,2,4,2,2,2,2,2,2,12465,10111,9325,7486,4609,362,1316,1975,1516,933,0,0,0
16397,21418,13,0,2,2,6,1,1,1,1,1,1,3339,4252,2169,1739,1317,1361,5026,2672,2126,1442,1342,495,0
16398,21419,2,0,1,2,6,2,2,2,2,2,2,7225,6932,6806,7385,5926,5912,905,1037,1236,365,546,2104,0
16399,21420,11,0,3,1,6,2,2,2,2,2,0,17020,16897,11647,2785,1979,14647,2781,742,871,2388,5750,2490,0
16400,21421,20,0,3,2,7,2,2,2,2,2,2,19665,19352,19013,18553,18232,17977,4470,4379,4029,3994,4171,0,0
16401,21422,16,0,3,2,5,2,2,2,2,2,2,13536,13659,13724,6181,10526,10443,2402,1592,5480,5566,2425,1006,0
16402,21423,31,0,2,2,5,2,2,2,2,2,2,20436,20089,19810,19368,18696,18337,5587,5584,5354,4457,4553,4418,0
16403,21424,9,0,1,2,6,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,0
16404,21426,3,0,5,2,2,2,2,0,0,0,0,9581,302,316,317,335,362,0,0,0,0,0,0,0
16405,21427,9,0,4,2,3,2,2,2,2,2,0,10203,9803,8339,4284,335,362,1189,815,857,0,0,0,0
16406,21428,24,0,2,2,7,2,2,0,0,1,1,11366,298,312,313,862,18028,0,0,0,749,5858,4063,0
16407,21429,26,0,2,2,11,2,2,0,1,1,1,13726,238,259,599,21,17476,0,0,468,3274,5846,3770,0
16408,21430,12,0,2,2,6,2,2,2,2,2,2,9282,9888,9199,8854,7764,7138,3636,1403,1803,612,742,579,0
16409,21431,8,0,2,2,6,3,4,2,2,0,0,15567,15306,15346,317,335,362,0,2921,0,0,0,0,0
16410,21432,16,0,1,2,6,1,1,1,1,1,1,3114,2175,3096,13321,8251,9515,2671,4630,6235,5385,4789,4550,0
16411,21433,13,0,2,2,6,2,2,2,1,2,2,3666,2452,2752,1098,2399,2007,753,645,1083,2470,937,881,0
16412,21434,2,0,1,2,2,1,1,1,1,1,1,5801,5000,2464,5717,4539,3462,5557,3102,5470,4684,381,0,0
16413,21435,17,0,2,1,5,2,2,2,2,2,0,9568,9532,8013,6184,335,12683,1312,1129,864,0,5643,1659,0
16414,21436,11,0,3,2,6,2,2,2,2,2,2,11438,13140,14059,14114,13971,13710,5822,5753,3786,3663,3250,2679,0
16415,21437,5,0,2,1,4,2,2,2,2,2,2,8604,8813,9059,9672,9955,9641,1432,1191,1230,913,923,937,0
16416,21438,7,0,2,2,5,2,2,2,2,2,3,14107,13954,13906,13762,8981,6929,2402,3024,1769,3033,0,913,0
16417,21439,8,0,2,2,4,2,2,2,2,0,0,15127,15190,15147,317,335,362,2838,1953,0,0,0,0,0
16418,21440,5,0,1,2,4,2,2,2,1,1,0,5595,5721,5836,1044,335,362,2402,3541,1000,0,0,0,0
16419,21441,6,0,1,2,6,2,2,1,1,2,2,7519,4988,1291,13626,13128,13100,3088,1165,6252,1213,2425,1760,0
16420,21442,10,0,2,1,7,2,2,2,2,2,2,14845,13550,13228,12513,8364,8165,2264,1670,1838,936,944,913,0
16421,21443,5,0,1,2,6,2,2,2,4,3,3,6592,12072,10404,10078,9947,12346,6356,3024,1049,0,5220,1760,0
